comparison	region_chr	region_start	region_end	max_xpclr	n_merged_windows	gene_chr	gene_start	gene_end	strand	Gene	Description
breeding_improved_vs_landrace	3	63695001	63720000	187.7882265	1	3	63696560	63701212	-	Sobic.003G235500	-
breeding_improved_vs_landrace	3	63760001	63785000	175.8187337	1	3	63766383	63774994	-	Sobic.003G235900	homeobox associated leucin zipper
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63840619	63845848	+	Sobic.003G236600	-
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63855883	63862136	-	Sobic.003G236701	zinc finger CCCH domain-containing protein
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63865078	63876050	+	Sobic.003G236800	SBF-like CPA transporter family (DUF4137)
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63873770	63880357	-	Sobic.003G236850	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63921001	63928150	+	Sobic.003G236900	L-lysine 6-monooxygenase (NADPH-requiring)
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63927398	63933302	-	Sobic.003G237000	Molybdate transporter of MFS superfamily
breeding_improved_vs_landrace	3	63840001	63945000	183.2040517	5	3	63933550	63939825	+	Sobic.003G237100	Pentatricopeptide repeat domain
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65003785	65014167	+	Sobic.003G248100	Mitogen-activated protein kinase
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65012085	65021852	-	Sobic.003G248200	catalytic domain of ctd-like phosphatases
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65021847	65033224	+	Sobic.003G248300	Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65033412	65041138	-	Sobic.003G248400	DNA binding domain
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65052197	65064084	+	Sobic.003G248500	WD40 repeats
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65058498	65069786	+	Sobic.003G248600	Belongs to the AAA ATPase family
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65065530	65071634	-	Sobic.003G248700	Saccharopine dehydrogenase C-terminal domain
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65067710	65072575	+	Sobic.003G248800	WD40 repeats
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65075070	65082141	+	Sobic.003G248901	-
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65080385	65088615	-	Sobic.003G249000	PAP2 superfamily
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65086447	65090800	-	Sobic.003G249050	-
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65086960	65093632	+	Sobic.003G249100	HMG (high mobility group) box
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65089783	65096144	-	Sobic.003G249200	GDSL esterase lipase
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65092661	65099669	-	Sobic.003G249300	domain-containing protein
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65095986	65102475	+	Sobic.003G249400	-
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65098585	65104444	-	Sobic.003G249500	Eukaryotic cytochrome b561
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65105863	65110249	+	Sobic.003G249550	
breeding_improved_vs_landrace	3	65010001	65115000	239.3079345	4	3	65106869	65121196	+	Sobic.003G249600	Vps16, C-terminal region
breeding_improved_vs_landrace	3	65215001	65240000	144.0190093	1	3	65213048	65219440	-	Sobic.003G250550	
breeding_improved_vs_landrace	3	65215001	65240000	144.0190093	1	3	65214714	65220007	-	Sobic.003G250600	Glutaredoxin
breeding_improved_vs_landrace	3	65215001	65240000	144.0190093	1	3	65229425	65234856	-	Sobic.003G250700	Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.
breeding_improved_vs_landrace	3	65215001	65240000	144.0190093	1	3	65239831	65254713	+	Sobic.003G250900	PHD-zinc-finger like domain
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65636329	65642083	-	Sobic.003G254900	No apical meristem (NAM) protein
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65638604	65643548	-	Sobic.003G255000	No apical meristem (NAM) protein
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65644142	65649272	+	Sobic.003G255100	-
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65657054	65663235	+	Sobic.003G255200	transcription, DNA-templated
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65664741	65668839	+	Sobic.003G255267	
breeding_improved_vs_landrace	3	65640001	65665000	141.7857125	1	3	65664899	65669048	-	Sobic.003G255332	May play a role in photosystem I and II biogenesis
breeding_improved_vs_landrace	3	65725001	65750000	179.0936075	1	3	65720553	65728032	+	Sobic.003G255900	Protein of unknown function (DUF2921)
breeding_improved_vs_landrace	3	65725001	65750000	179.0936075	1	3	65733501	65740831	+	Sobic.003G256000	Protein of unknown function (DUF2921)
breeding_improved_vs_landrace	3	65725001	65750000	179.0936075	1	3	65739093	65744304	+	Sobic.003G256050	Protein of unknown function (DUF2921)
breeding_improved_vs_landrace	3	65725001	65750000	179.0936075	1	3	65741806	65759449	-	Sobic.003G256100	calcium channel protein
breeding_improved_vs_landrace	3	65940001	65965000	202.5133138	1	3	65938654	65948213	-	Sobic.003G258200	AMP-binding enzyme
breeding_improved_vs_landrace	3	65940001	65965000	202.5133138	1	3	65945305	65953704	-	Sobic.003G258300	Autophagy protein Apg6
breeding_improved_vs_landrace	3	65940001	65965000	202.5133138	1	3	65949533	65957567	+	Sobic.003G258400	Telomere stability and silencing
breeding_improved_vs_landrace	3	65940001	65965000	202.5133138	1	3	65959963	65965687	+	Sobic.003G258500	oxidation-reduction process
breeding_improved_vs_landrace	3	66175001	66200000	149.6306247	1	3	66169955	66178541	+	Sobic.003G260700	Microtubule associated protein (MAP65/ASE1 family)
breeding_improved_vs_landrace	3	66175001	66200000	149.6306247	1	3	66177355	66182355	+	Sobic.003G260800	Domain of unknown function (DUF4228)
breeding_improved_vs_landrace	3	66175001	66200000	149.6306247	1	3	66184814	66194828	+	Sobic.003G260900	S-adenosyl-L-methionine-dependent protein-lysine N- methyltransferase that methylates elongation factor 1-alpha
breeding_improved_vs_landrace	3	66175001	66200000	149.6306247	1	3	66194525	66200871	-	Sobic.003G261000	Protein of unknown function (DUF3675)
breeding_improved_vs_landrace	3	66175001	66200000	149.6306247	1	3	66199262	66205819	+	Sobic.003G261100	Guanine nucleotide-binding protein subunit beta-like protein
breeding_improved_vs_landrace	3	66250001	66280000	206.6625891	2	3	66255888	66262308	-	Sobic.003G261566	Zinc-binding dehydrogenase
breeding_improved_vs_landrace	3	66250001	66280000	206.6625891	2	3	66258917	66265830	-	Sobic.003G261632	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	66250001	66280000	206.6625891	2	3	66268418	66274835	+	Sobic.003G261700	Isopentenyl transferase
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66412097	66421909	+	Sobic.003G263400	Wall-associated receptor kinase C-terminal
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66413254	66421835	-	Sobic.003G263450	
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66418922	66427581	+	Sobic.003G263500	Wall-associated receptor kinase C-terminal
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66424661	66430677	+	Sobic.003G263600	Glycosyl hydrolases family 18
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66427430	66432424	-	Sobic.003G263702	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66428885	66433178	-	Sobic.003G263800	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66429815	66435496	+	Sobic.003G263900	Reticulon
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66430466	66438819	-	Sobic.003G264000	Cytidylyltransferase-like
breeding_improved_vs_landrace	3	66415001	66445000	737.5073869	2	3	66436983	66447963	+	Sobic.003G264100	Helicase conserved C-terminal domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66515366	66521953	-	Sobic.003G265150	
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66520386	66527934	-	Sobic.003G265200	B3 DNA binding domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66555374	66561627	+	Sobic.003G265300	Legume lectin domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66557566	66566457	-	Sobic.003G265400	Pyridoxal-phosphate dependent enzyme
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66562775	66570440	-	Sobic.003G265500	Belongs to the PTH family
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66568485	66574243	+	Sobic.003G265600	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66576387	66582986	+	Sobic.003G265702	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66579325	66586545	+	Sobic.003G265800	Pentatricopeptide repeat domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66594310	66602908	+	Sobic.003G265900	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66603423	66611614	+	Sobic.003G266001	-
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66609282	66640914	-	Sobic.003G266100	isoform X1
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66645125	66649589	-	Sobic.003G266200	
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66649001	66653135	+	Sobic.003G266300	
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66651414	66662864	+	Sobic.003G266400	Epsin N-terminal homology (ENTH) domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66659694	66667472	+	Sobic.003G266500	AdoMet dependent proline di-methyltransferase
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66666038	66674565	+	Sobic.003G266600	Methionine biosynthesis protein MetW
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66672975	66679844	+	Sobic.003G266700	protein desumoylation
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66676621	66686191	+	Sobic.003G266900	Core-2/I-Branching enzyme
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66685943	66693138	-	Sobic.003G267000	D-cysteine desulfhydrase 2
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66697318	66713152	+	Sobic.003G267100	ABC transporter transmembrane region
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66700870	66706401	-	Sobic.003G267150	
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66710374	66720555	-	Sobic.003G267300	ABC transporter B family member
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66720163	66725626	+	Sobic.003G267400	Myb-like DNA-binding domain
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66722778	66728775	+	Sobic.003G267500	-
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66724776	66730997	-	Sobic.003G267600	Ion channel
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66737721	66748684	+	Sobic.003G267700	ABC transporter
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66746920	66755905	-	Sobic.003G267800	NUP50 (Nucleoporin 50 kDa)
breeding_improved_vs_landrace	3	66520001	66755000	455.0943836	11	3	66753425	66759315	-	Sobic.003G267900	Belongs to the UDP-glycosyltransferase family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66847856	66853579	+	Sobic.003G268700	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66883222	66890451	+	Sobic.003G268800	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66889564	66896339	-	Sobic.003G268900	Belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66897370	66902957	-	Sobic.003G269000	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66906017	66912029	+	Sobic.003G269100	AWPM-19-like family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66916950	66924874	+	Sobic.003G269200	-
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66922227	66929254	+	Sobic.003G269300	Mediates both low-affinity uptake and efflux of sugar across the membrane
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66931790	66941204	+	Sobic.003G269400	Protein present in Fab1, YOTB, Vac1, and EEA1
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66940138	66949032	-	Sobic.003G269500	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66950121	66956288	+	Sobic.003G269600	Belongs to the cytochrome P450 family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66956796	66964810	-	Sobic.003G269700	SAM dependent carboxyl methyltransferase
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66971766	66981331	-	Sobic.003G269800	CRAL/TRIO domain
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66981664	66992686	+	Sobic.003G269900	PA domain
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66983771	66988734	+	Sobic.003G270000	
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66993041	67000815	+	Sobic.003G270100	X-domain of DnaJ-containing
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66997335	67002455	+	Sobic.003G270200	Dehydrin
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	66999296	67008164	-	Sobic.003G270300	Myb-like DNA-binding domain
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67033844	67040317	+	Sobic.003G270400	RING-like zinc finger
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67038641	67048507	+	Sobic.003G270500	Belongs to the FPP GGPP synthase family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67046187	67055457	+	Sobic.003G270600	Belongs to the adaptor complexes medium subunit family
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67053862	67059035	-	Sobic.003G270700	Plant invertase/pectin methylesterase inhibitor
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67060769	67067104	+	Sobic.003G270800	Major Facilitator Superfamily
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67069539	67075740	+	Sobic.003G270900	-
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67071497	67078986	-	Sobic.003G271000	
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67082371	67092541	+	Sobic.003G271100	-
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67095936	67102182	-	Sobic.003G271202	F-box Kelch-repeat protein
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67102253	67109727	-	Sobic.003G271300	ABC-2 type transporter
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67107473	67117372	+	Sobic.003G271400	Chloride channel protein
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67115511	67120265	-	Sobic.003G271500	Domain of unknown function (DUF4666)
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67120476	67125472	+	Sobic.003G271600	Cupin
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67127505	67133763	-	Sobic.003G271700	-
breeding_improved_vs_landrace	3	66850001	67135000	375.6255599	15	3	67133274	67138600	-	Sobic.003G271800	response to water deprivation
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67428201	67437535	+	Sobic.003G274800	Belongs to the peptidase M16 family
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67434720	67441050	+	Sobic.003G274900	Protein kinase domain
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67439763	67447258	+	Sobic.003G275000	EF hand
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67443826	67450911	+	Sobic.003G275100	Protein of unknown function (DUF778)
breeding_improved_vs_landrace	3	67435001	67460000	158.1567449	1	3	67447044	67454873	-	Sobic.003G275200	ubiE/COQ5 methyltransferase family
breeding_improved_vs_landrace	3	67670001	67695000	152.5629416	1	3	67681062	67691208	+	Sobic.003G277800	Allinase
breeding_improved_vs_landrace	3	67670001	67695000	152.5629416	1	3	67694741	67701717	+	Sobic.003G277850	
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67815964	67821494	-	Sobic.003G279300	Putative Phosphatase
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67825826	67831616	+	Sobic.003G279500	Serine acetyltransferase, N-terminal
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67830132	67834711	-	Sobic.003G279600	
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67831912	67840882	+	Sobic.003G279700	Disease resistance protein
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67835131	67842519	-	Sobic.003G279800	Hyaluronan / mRNA binding family
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67841496	67850760	+	Sobic.003G279900	Udp N-acetylglucosamine O-acyltransferase; Domain 2
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67855669	67862074	+	Sobic.003G280000	Myb-like DNA-binding domain
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67860726	67865365	+	Sobic.003G280100	-
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67866241	67870953	+	Sobic.003G280200	-
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67868271	67877338	-	Sobic.003G280300	belongs to the protein kinase superfamily
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67875716	67883833	+	Sobic.003G280400	Catalyzes the aldol cleavage of 4-hydroxy-4-methyl-2- oxoglutarate (HMG) into 2 molecules of pyruvate. Also contains a secondary oxaloacetate (OAA) decarboxylase activity due to the common pyruvate enolate transition state formed following C-C bond cleavage in the retro-aldol and decarboxylation reactions
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67880140	67887480	-	Sobic.003G280500	Elongation factor 2
breeding_improved_vs_landrace	3	67820001	67885000	201.0356413	3	3	67884517	67890565	+	Sobic.003G280600	Senescence-associated protein
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68148224	68154391	-	Sobic.003G284600	FBD
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68154558	68164019	+	Sobic.003G284700	Glycosyltransferase family 20
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68164041	68170770	+	Sobic.003G284800	4Fe-4S single cluster domain
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68166490	68171644	-	Sobic.003G284900	-
breeding_improved_vs_landrace	3	68150001	68175000	280.9337322	1	3	68171988	68178729	+	Sobic.003G285000	-
breeding_improved_vs_landrace	3	68360001	68385000	290.1531682	1	3	68370704	68382472	+	Sobic.003G287400	Ferric reductase like transmembrane component
breeding_improved_vs_landrace	3	68360001	68385000	290.1531682	1	3	68383761	68390657	+	Sobic.003G287500	Belongs to the UDP-glycosyltransferase family
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	68987995	68993459	-	Sobic.003G294350	Bucentaur or craniofacial development
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	68994818	69000082	-	Sobic.003G294400	VQ motif
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69002974	69011779	-	Sobic.003G294500	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69008244	69013654	-	Sobic.003G294550	
breeding_improved_vs_landrace	3	68990001	69015000	152.7028602	1	3	69010190	69023635	-	Sobic.003G294600	Homeobox KN domain
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69050628	69056680	+	Sobic.003G295100	GDSL-like Lipase/Acylhydrolase
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69052905	69061485	-	Sobic.003G295200	Ankyrin repeats (many copies)
breeding_improved_vs_landrace	3	69055001	69080000	165.4555189	1	3	69065022	69071004	+	Sobic.003G295300	Phosphatidylethanolamine-binding protein
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69242740	69249723	+	Sobic.003G297300	-
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69245667	69255639	-	Sobic.003G297400	Belongs to the enoyl-CoA hydratase isomerase family
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69249462	69257463	-	Sobic.003G297500	Low-density lipoprotein receptor domain class A
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69259033	69264169	+	Sobic.003G297600	DNA-binding domain in plant proteins such as APETALA2 and EREBPs
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69260550	69271965	-	Sobic.003G297700	Lipid-A-disaccharide synthetase
breeding_improved_vs_landrace	3	69245001	69270000	214.3095943	1	3	69267997	69282962	+	Sobic.003G297800	Elongation factor G C-terminus
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69582716	69595389	-	Sobic.003G301900	May be involved in the synthesis of minor phospholipids and in modulation of IP3-mediated signal transduction
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69601425	69606363	+	Sobic.003G301950	
breeding_improved_vs_landrace	3	69585001	69610000	138.8810464	1	3	69602464	69607614	-	Sobic.003G302000	Domain of unknown function (DUF4228)
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69808179	69818841	+	Sobic.003G304800	Rhomboid family
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69822503	69829458	-	Sobic.003G305000	TCP family transcription factor
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69831654	69839092	-	Sobic.003G305100	-
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69831673	69837458	-	Sobic.003G305050	
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69835447	69846803	+	Sobic.003G305200	Glycerophosphoryl diester phosphodiesterase family
breeding_improved_vs_landrace	3	69815001	69840000	382.0350067	1	3	69835993	69840715	-	Sobic.003G305250	
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69978884	69983395	-	Sobic.003G307801	-
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69981383	69989398	+	Sobic.003G307900	BSD domain
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69986336	69992243	-	Sobic.003G308000	Transcription factor Pcc1
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69988670	69997594	-	Sobic.003G308100	Glycosyltransferase like family 2
breeding_improved_vs_landrace	3	69980001	70005000	198.4831225	1	3	69997818	70008329	-	Sobic.003G308200	nuclear matrix constituent protein 1-like
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70433550	70456937	+	Sobic.003G312700	Belongs to the glycosyl hydrolase 47 family
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70453517	70457990	-	Sobic.003G313000	Photosystem II reaction center W protein
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70457727	70464513	+	Sobic.003G313100	helix loop helix domain
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70460480	70467568	-	Sobic.003G313200	Zeta toxin
breeding_improved_vs_landrace	3	70440001	70465000	204.7629152	1	3	70464719	70475695	-	Sobic.003G313300	Plus-3 domain
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71268106	71275221	-	Sobic.003G322300	F1F0-ATPase inhibitor protein
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71271570	71277595	+	Sobic.003G322400	S25 ribosomal protein
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71276831	71283911	-	Sobic.003G322466	-
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71281055	71287238	+	Sobic.003G322532	Acts as an adapter for the XPO1 CRM1-mediated export of the 60S ribosomal subunit
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71283261	71287725	-	Sobic.003G322600	
breeding_improved_vs_landrace	3	71270001	71295000	139.639513	1	3	71284444	71299011	-	Sobic.003G322700	-
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71364539	71372472	+	Sobic.003G323700	Subtilase family
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71378524	71382772	+	Sobic.003G323800	-
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71386003	71394541	+	Sobic.003G324000	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71388621	71396196	-	Sobic.003G324100	Mitochondrial PGP phosphatase
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71395624	71403151	+	Sobic.003G324200	Domain of unknown function (DUF4220)
breeding_improved_vs_landrace	3	71345001	71430000	195.5390997	4	3	71399421	71411622	-	Sobic.003G324300	E3 ubiquitin-protein ligase
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71569962	71574619	+	Sobic.003G326300	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71571928	71577446	+	Sobic.003G326400	F-Box protein
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71575843	71589758	+	Sobic.003G326500	DNA-(Apurinic or apyrimidinic site) lyase
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71586406	71593659	-	Sobic.003G326600	-
breeding_improved_vs_landrace	3	71570001	71595000	391.7374108	1	3	71594195	71601086	-	Sobic.003G326700	Belongs to the glycosyl hydrolase 17 family
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72216252	72223502	-	Sobic.003G335300	Mitochondrial calcium uniporter
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72227192	72236626	-	Sobic.003G335400	TRAM, LAG1 and CLN8 homology domains.
breeding_improved_vs_landrace	3	72215001	72240000	305.3836822	1	3	72238920	72243924	+	Sobic.003G335501	
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72381908	72388538	+	Sobic.003G337100	Probable zinc-ribbon domain
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72383841	72390988	+	Sobic.003G337200	PPR repeat
breeding_improved_vs_landrace	3	72385001	72450000	520.1397915	6	3	72387505	72402040	-	Sobic.003G337300	Inactive serine threonine-protein kinase
